GeneSym	697	NALM6	SEM	RS411	REH	NB4	JJN3	L363	MM1S	OPM2	KMS12BM	SKMM2	MOLM13	OCIAML2	MV411	OCIAML5	HNT34	CADOES1	SKMEL5	22RV1	HL60	PLB985	OCIAML3	THP1	MONOMAC1	NOMO1	AML193	F36P	K562	LAMA84	A673	EW8	TC71	EWS502	A204	COV434	HUTU80	COLO205	LS513	COLO704	LK2	SNUC2A	NCIH716	CAL51	OV90	NIHOVCAR3	NCIN87	PANC1005	OE33	ASPC1	HPAFII	HUG1N	HCC827	HCC827GR5	NCIH1975	BT20	SLR25	SW48	HEC1A	KYSE150	SLR20	HLF	IOMMLEE	U178	ACHN	LN229	COV644	RMGI	SLR24	A172	NCIH2452	HS766T	OVCAR8	NCIH2171	EFO27	KYSE450	KYSE510	TE9	SF767	BXPC3	SW480	GB1	U251MG	A2058	HS944T	COLO741	LN464	HCT116	NCIH2122	MIAPACA2	RKO	JHOC5	A549	HEYA8	CH157MN	CORL23	KP1NL	KP4	TYKNU	HPAC	PSN1	C32	COLO783	SJSA1	786O	SLR26	SLR23	UOK101	SLR21	A1207	NCIH2052	AM38	DBTRG05MG	U87MG	SKRC20	CAL120	JHOM1	SKOV3	SW1417	KP2	LN235	OV7	KALS1	OELE	CALU1	SF126	LNZ308	CAS1	U343	SNU1105	LN340	DKMG	HS683	SF295	KNS81	T98G	IGR39	YKG1	LN443	LN382	TCCSUP	LN215	SW1783	HCC44	NCIH1792	COV504	TE15	KNS60	LN428	NCIH838	HCC1187	HCC1395	KM12	TT	C2BBE1	EFO21	GP2D	SKCO1	IGROV1	OAW42	OVISE	TOV21G	AGS	MKN7	EFE184	OVCAR4	COV362	KURAMOCHI	PANC0327	JHESOAD1	SU8686	PANC0813	SF172	SNU840	NCIH1437	TE10	KYSE30	RT112	NCIH661	NCIH23	HCC1954	HCC2814	NCIH441	HT1197	BT474	HCC2218	ZR7530	EFM19	MDAMB453	MCF7	HCC70	VCAP	NCIH508	SNUC1	DLD1	HT29	HT55	L33	NCIH1650	RMUGS	CFPAC1	NCIH1299	RKN	HCC364	KASUMI1	SKNO1	MONOMAC6	NCIH660	LN319	QGP1	TOV112D	CAOV3	CAOV4	NCIH196	LOVO	LS411N
DNM2	0.460138	-0.42938699999999996	-0.035595	-0.386407	-0.666759	-0.0043490000000000004	0.280683	0.760808	0.049145	0.56033	-0.200471	-0.036312	0.258751	0.733054	0.09266100000000001	0.656864	0.42044799999999993	0.7860699999999999	0.182179	0.152539	-0.28976799999999997	-0.10611199999999998	2.271907	-0.17322200000000001	-0.077204	1.764848	-1.617185	0.145646	-0.338948	0.079955	0.443583	0.5761229999999999	0.211004	0.058685	0.056680999999999995	0.31343000000000004	-0.057752	-0.173567	-0.32810900000000004	1.7501689999999999	-0.527112	-0.174069	-0.16179000000000002	0.063726	0.416871	0.065898	-0.22060300000000002	0.908977	-0.373243	0.34125300000000003	-0.12103399999999999	0.10429200000000001	0.942106	-0.724037	0.106708	0.062575	1.013003	0.20709	1.325728	-0.155541	-0.22325	0.150455	0.08075800000000001	0.796071	0.030751999999999998	0.031191000000000003	0.38266300000000003	0.373021	0.5168550000000001	0.268534	0.529185	0.154299	0.178271	0.25445	-0.15193900000000002	-0.133442	0.18899000000000002	-0.189276	0.08314500000000001	-0.102238	-0.286288	-0.023332	-0.33578	-0.538425	-0.135022	0.090634	-0.137219	-0.256761	0.094843	0.371204	-0.480645	0.038373000000000004	0.39782199999999995	-0.30553400000000003	-0.35126199999999996	-0.47088599999999997	-0.929328	-0.070559	0.027532	-0.141774	-0.165519	0.298291	-0.013781999999999999	0.359734	0.22291100000000003	0.6852199999999999	1.049317	0.07409600000000001	-0.321809	0.14838099999999999	0.227424	0.10806900000000001	0.193116	-0.064538	0.223818	0.758163	0.9859040000000001	-0.0046	-0.201148	0.261367	-0.272409	0.682303	1.468913	0.534854	0.290621	0.48748800000000003	-0.409536	0.18778599999999998	-0.20315899999999998	-0.674736	0.08885	-0.44582	0.26307800000000003	0.11888399999999999	-0.049152999999999995	-0.141077	-0.44155600000000006	-0.415245	0.410396	-0.583137	0.11567000000000001	0.268708	0.24401599999999998	0.075276	-0.098311	0.374273	0.000336	-0.48692700000000005	-0.35493	1.392013	0.9782799999999999	0.238576	0.23615100000000003	0.63594	0.076984	0.310303	0.044799	0.744233	-0.9339370000000001	-0.35925	-0.002218	1.209797	-1.5389329999999999	-0.052926999999999995	-0.23734899999999998	0.423386	-0.236006	0.151058	-0.7038760000000001	-0.341582	-0.690405	-0.245466	-0.60351	-0.6090479999999999	-1.0109059999999999	-1.2e-05	-0.250089	1.047933	-0.729288	-1.225856	-0.067139	0.381421	0.125031	-0.17289200000000002	-0.843657	-1.5130940000000002	-1.8661450000000002	-0.469808	-2.416709	-0.13665	-0.471463	-1.200762	0.022248	0.5613229999999999	-0.626438	-1.133078	-0.850356	-0.09010399999999999	-0.193179	-1.229822	-0.719641	-0.982406	-0.443495	-0.19738599999999998	-0.572551	-0.662827	-1.8464169999999998	-1.065501	0.7814260000000001	0.03333	0.757123	0.9401799999999999	0.100164	-0.428915	0.430403	-0.020475
FYN	0.2802	-0.42872200000000005	-0.041487	-0.013086000000000002	-0.273594	0.054537	0.617499	0.947795	0.050938	0.598141	-0.36282	0.3125	0.893964	1.2017209999999998	0.465038	0.516813	0.230812	0.715749	0.027605	0.780552	-0.072461	0.1783	-0.407199	-0.183752	0.07085599999999999	0.308054	-0.352002	-0.144851	-0.219479	-0.148544	0.75503	0.00476	-0.337052	-0.579106	-0.154557	0.006894	-0.07848	-0.15287699999999999	0.30006	0.02165	0.237427	0.49892200000000003	-0.000125	0.686715	0.302618	1.546884	0.316531	0.29939	-0.078033	0.517767	0.286098	0.193645	0.784295	0.006589	-0.12872999999999998	-0.219033	-0.323922	0.354698	0.640744	-0.42681	-0.35282800000000003	0.275075	0.274463	0.49711700000000003	0.195595	0.305285	0.823608	0.460373	0.144567	0.005746	0.280142	1.055982	0.39473400000000003	-0.22201700000000002	-0.38716	0.159829	-0.523055	0.161866	0.20058	0.047589	0.127367	-0.21804099999999998	-0.682262	0.052035000000000005	-0.170579	0.5288970000000001	-0.098125	2.078461	1.0330979999999998	-0.065227	-0.042612	0.684118	-0.265689	-0.044773	-0.059384000000000006	-0.235161	-0.49697600000000003	-0.573468	-0.439217	-0.2786	-0.326646	0.081272	0.387781	-0.375309	-1.1298290000000002	0.603917	0.131717	-0.9269129999999999	0.405063	0.304786	-0.550824	-0.675909	0.027567	-0.155479	0.000254	-0.19838499999999998	0.029789999999999997	-1.386252	0.195069	0.305239	-0.271777	1.3330899999999999	0.330905	0.366491	-0.567852	-0.285993	-1.503379	0.40818899999999997	0.055084	-0.565157	0.066581	0.361821	-0.078913	0.28744899999999995	-0.285483	-0.231807	0.009462	-0.291482	0.015147999999999998	-0.494492	0.166346	0.701122	-0.157407	-0.5855279999999999	-0.263164	-0.42576400000000003	-0.7813220000000001	0.075123	-0.44509099999999996	0.08945	-0.702966	-0.600935	-0.478854	-1.336595	0.940477	0.271113	-1.159549	0.360862	0.751038	-0.324763	0.26405300000000004	-0.159724	0.357152	-0.18898	1.3626260000000001	0.034979	-0.5384439999999999	-0.445536	0.413037	-0.031073000000000003	0.05525700000000001	0.062375	-0.961664	-0.11758099999999999	-0.564412	-0.05434	-0.0015	0.087648	-0.21706399999999998	0.064061	-0.90715	-0.012305	-0.804737	0.05588200000000001	-2.557071	-0.944809	-1.11596	-1.348595	0.837852	0.10191900000000001	-0.419818	-0.561447	-0.322065	0.42247399999999996	0.2227	-0.003435	-0.100161	-0.265285	0.899282	-0.849146	0.305935	-0.49320699999999995	-1.6493400000000003	-0.108021	3.1930259999999997	-0.211995	0.049574	0.9240219999999999	0.554987	-0.03462	-0.724585	0.41858500000000004	1.622951	0.094605	-0.170178	-2.300277
CRKL	0.621258	0.005152	-0.649051	-0.040362999999999996	0.048701	0.511128	0.28576999999999997	0.13112000000000001	0.083392	0.081384	0.371646	0.309704	0.176572	0.560967	0.044642	1.4672450000000001	-0.167349	0.964283	0.11988499999999999	-0.018403	0.5525140000000001	1.417574	-0.004031	-0.089402	-0.071018	0.06465	-0.293516	0.7033659999999999	0.6485810000000001	0.386881	0.715255	1.358201	0.385408	-0.10623599999999998	0.20181	0.553891	-0.043256	-0.320368	-0.8315469999999999	0.376965	0.173808	-0.068354	-0.097499	0.24117800000000003	0.313781	0.409624	-0.197453	0.022419	-0.37342600000000004	-0.065054	0.16025599999999998	-0.224805	-0.4083	-0.30809699999999995	-0.18052	0.299643	0.8987209999999999	-0.06692100000000001	0.151977	0.844032	-0.138508	1.036917	0.37740999999999997	0.554492	-0.102036	0.22431700000000002	0.727675	-0.196684	-0.131848	-0.44955100000000003	0.079472	-0.071426	0.515672	-0.13354100000000002	-0.21505900000000003	0.086605	0.6265609999999999	0.8124279999999999	-0.179926	-0.14864000000000002	-1.190784	-0.868389	-0.171789	-0.5480550000000001	0.015998	0.005843	0.91501	2.200598	0.7001850000000001	0.092244	-0.424699	-0.342999	0.099962	0.983383	0.448288	-0.42020100000000005	-0.18732200000000002	0.461092	1.5068629999999998	-0.39816799999999997	0.275932	-0.841354	-0.863129	0.21104099999999998	0.341549	0.154859	0.007373	0.080006	-0.067978	0.31542600000000004	-0.30075100000000005	0.22127199999999997	-0.036563	0.523054	0.512829	-0.038354	-0.010893	-1.281879	-0.158077	-0.459323	0.087858	-0.378798	0.342746	0.411446	0.47700699999999996	0.06463300000000001	-0.062678	-0.130625	0.761724	-0.798608	0.0021030000000000003	-0.535153	0.17279	-0.30128	0.432108	-0.423212	-0.053265999999999994	-0.119307	-0.165279	-0.5951069999999999	-0.259733	0.513071	0.14136300000000002	-0.31324	0.296244	0.156584	0.013191999999999999	-0.38118	0.8728459999999999	0.12908499999999998	1.779289	0.2448	0.8193229999999999	-0.45656199999999997	0.046736	-0.176542	-1.033561	-1.9023599999999998	-1.319268	-0.220313	-0.27575500000000003	0.466862	0.010302	-0.849766	0.5098600000000001	0.082888	-1.1248049999999998	-0.298633	-0.026542000000000003	0.374508	0.23728400000000002	-0.46155	-0.051570000000000005	-0.346195	-0.607097	-0.447517	0.33308499999999996	-0.41811099999999995	-0.510432	0.20202699999999998	-0.516572	-0.7524430000000001	0.24458400000000002	-0.05708200000000001	-0.47572	-0.0008560000000000001	-0.190583	-0.9998370000000001	-1.351269	0.241734	-0.9431430000000001	-0.5146149999999999	-1.2640049999999998	0.227535	-1.366048	-1.542574	-0.517767	-0.6841520000000001	0.193198	-0.269532	-1.862644	-0.076877	0.114397	-2.370831	2.364602	0.382151	-0.234724	0.16964100000000001	-0.069599	-0.24251799999999998	-0.12251300000000001	-0.594965	0.034169	0.685519	-0.758415	0.21801900000000002
PABPC1	0.24585900000000002	-0.014283	0.153247	-0.5509729999999999	-0.030049	-0.07285599999999999	0.145108	1.0081930000000001	0.9361879999999999	0.203351	0.121126	0.952083	0.038169999999999996	0.178153	0.08771799999999999	-0.100502	0.12351	-0.159663	0.556368	-0.45830200000000004	-1.523008	-0.5449390000000001	0.136574	-0.015403	-0.063274	-0.638965	-0.48572	-0.076266	-0.491881	-1.8658310000000002	0.062358000000000004	-0.083121	0.084362	-0.7311479999999999	0.007229000000000001	-0.252224	-0.258398	0.304757	-0.038165	-0.05198200000000001	-0.354431	-0.316981	-0.345435	-0.044496	0.858859	0.34539699999999995	1.249227	0.429147	0.007447	0.448671	-0.624402	1.169359	-0.13193	-0.083313	0.285984	0.427803	0.137488	-0.341231	0.48838100000000007	0.271793	-0.40005	0.092146	-0.037256	0.294629	0.89455	0.117041	1.2505030000000001	-0.00566	0.154914	0.36299699999999996	0.969756	0.5727869999999999	-0.143784	-0.045353	0.902226	0.001253	-0.007737999999999999	0.325587	0.077292	0.691872	-0.087022	-0.066899	0.45445399999999997	-0.170499	-1.09237	0.474854	-0.36977600000000005	0.38732300000000003	-0.09006900000000001	-0.929652	-0.484595	0.226698	-0.086313	-0.076981	0.0046890000000000005	-0.84996	-0.051777	-1.545974	0.224609	-0.157103	0.16631600000000002	0.43476800000000004	0.33458699999999997	0.001855	0.8882040000000001	0.773831	0.120522	1.3140379999999998	0.094862	0.27897	0.506258	-0.03513	0.601042	0.230481	0.5210560000000001	-0.139746	-1.1244370000000001	-0.511055	0.031252999999999996	-0.084588	-0.453193	-0.230868	0.24361	-0.06850099999999999	0.01411	0.455334	-0.47134799999999993	0.263347	2.392862	0.8333139999999999	0.415476	0.700073	0.16769900000000001	-0.200351	0.615897	-0.28973699999999997	0.871326	0.405952	0.554904	-0.371323	0.205037	-0.219175	-0.015739	1.010931	-0.184858	-0.13198	-0.054041	0.41240699999999997	-0.513528	0.695121	-0.357592	-0.204745	-0.706956	0.14278	-0.9330729999999999	-1.5485440000000001	-0.026369	0.044604000000000005	0.122885	-0.7564420000000001	0.086417	-0.889109	-0.43648100000000006	1.8649349999999998	0.33015900000000004	0.423913	-1.815914	0.26796	-0.062279999999999995	0.348756	-0.290979	-0.340533	0.017266	0.275543	-0.00742	0.28360100000000005	0.42218	0.175895	-0.30806	-0.281427	-0.067669	-0.521544	0.057382	-0.295005	-0.455966	-0.267479	-0.771884	-0.150901	-0.7932140000000001	-0.629946	0.22505100000000003	-0.711993	-0.39064	-0.6039859999999999	0.711004	0.150953	-0.598313	-0.36817	1.433092	0.793979	-2.545815	-0.192518	-0.518877	-0.358613	-1.121034	0.060578999999999994	-0.8029569999999999	-0.818451	-1.0576969999999999	0.0055130000000000005	-0.609282	0.356083	0.005836	-0.04967	0.313864	-1.0647360000000001
PPP2CA	0.208659	0.291614	0.151525	-0.587806	0.134871	-0.8858969999999999	-0.743143	0.399001	-0.023711000000000003	0.38115	-0.07374	1.274797	-0.474908	-0.234131	0.067087	-1.00803	-0.249244	-0.22071500000000002	-0.306562	0.116685	1.7548970000000002	0.254714	-0.658393	0.726367	1.196217	2.718991	1.351294	0.377812	-0.11288	-0.234148	0.46687700000000004	0.098957	-0.042468	0.062202	0.14818599999999998	0.202074	0.452564	-0.6767	-0.42178699999999997	-0.569768	1.015115	0.515309	0.624166	-0.121698	-0.032208	-0.249137	0.002536	-0.021886000000000003	-0.758214	1.034841	1.087024	0.20783400000000002	0.18420599999999998	0.464815	0.121051	-0.192495	-0.04913	0.274712	0.088685	0.428508	-0.46523000000000003	0.80721	0.241202	-0.154642	0.150203	0.20911799999999997	0.22429699999999997	0.31997600000000004	0.404725	-0.18523499999999998	0.613284	0.606504	1.397093	-0.392568	0.9029200000000001	0.950039	0.745341	-0.982857	0.382035	0.810884	0.42495299999999997	-0.284905	0.216829	0.373759	-1.0171620000000001	0.029963999999999998	0.869423	-1.071456	-0.190684	0.038538	-0.301295	0.333623	0.012952000000000002	-0.379969	-0.008922	0.081986	-0.365731	-0.169374	0.438992	0.21738400000000002	-0.543718	0.002223	0.631781	1.022334	0.162977	-0.17468	-0.17690799999999998	-0.20919400000000002	-0.421901	-0.07795099999999999	-0.386924	0.12150599999999999	-0.073017	0.022475	-0.35088600000000003	0.662564	0.090175	0.10422000000000001	-2.0522669999999996	-0.04709	-0.042314	-0.0029649999999999998	0.235725	0.048385000000000004	0.180412	-0.05442999999999999	-0.338598	-0.212354	-0.230609	-0.401882	-0.32774699999999996	-0.055699	-0.28723200000000004	-0.199983	0.033392000000000005	0.216903	0.297917	-0.209725	0.46124799999999994	0.027531	0.7073520000000001	0.028013	0.168977	0.725159	0.451401	0.42561800000000005	-0.147063	-0.5057590000000001	-0.8063939999999999	-0.30730999999999997	1.478464	0.22325	0.10376500000000001	-0.332694	0.174019	0.524465	-0.08530499999999999	0.4064	-0.19558699999999998	-0.618845	-0.309139	-0.8761559999999999	-0.22057600000000002	-0.040638	1.5605639999999998	0.030531	-0.733209	0.496119	-0.291643	-0.046905	-1.070116	-0.516925	-0.608639	-1.961275	-1.368157	-0.159434	0.36905	-0.6964739999999999	-1.147292	-0.404004	-0.8368959999999999	-0.545661	0.347727	-0.735992	0.203735	-0.9311659999999999	-0.5360199999999999	-1.1545	-1.7096639999999999	-0.400469	-1.596317	-0.027114	-0.078484	0.222648	0.127816	-1.515582	-0.312041	-0.216952	0.012608	-0.10349000000000001	-0.599759	-0.00038700000000000003	0.060003999999999995	0.23133299999999998	-0.197686	0.7007979999999999	0.709144	-0.123375	0.757709	0.139017	0.108911	-0.188743	-0.047511000000000005	0.153589	0.048174	0.285009
ACTB	0.658034	0.392865	-0.164097	0.20445	-0.386542	0.6290819999999999	0.199528	0.450191	0.560349	0.7496	0.096581	1.1136030000000001	0.028766000000000003	0.436213	0.078716	-0.251985	0.052539999999999996	0.411153	0.465591	0.219448	0.511279	0.502347	0.220322	0.25066	0.225919	-0.360457	-0.072232	0.27366999999999997	0.45783500000000005	-0.22366999999999998	-0.011062	0.815135	0.116095	0.09929	0.603109	0.107064	0.34479099999999996	0.353767	-0.61698	0.187522	0.165758	0.587828	-0.050047	-0.254858	0.07181900000000001	0.376531	-0.240013	0.127774	-0.11240399999999999	-0.359962	-0.342956	-0.1378	0.006178	-0.225779	0.258652	-0.24593099999999998	0.172042	0.437996	0.085868	-0.23501799999999998	-0.090028	-0.122795	0.010401	0.991648	0.235525	0.219394	-0.18828599999999998	0.49344399999999994	-0.320803	0.256231	0.065303	0.029016000000000004	-0.270379	-0.059007000000000004	-0.131195	-0.417871	-0.9045200000000001	-0.324935	0.188885	-0.749679	-0.06811299999999999	0.168967	-0.013325	-0.160711	0.029891	0.035845	0.017832	-0.079198	-0.251461	-0.6596770000000001	-0.26424899999999996	0.017669999999999998	-0.043789	-0.142469	0.063711	-0.192864	0.498474	0.6630739999999999	0.35470300000000005	-0.268854	-0.024646	-0.130445	-0.155487	0.124903	0.456354	-0.051297	0.647971	0.168401	-0.36636599999999997	-0.057003	2.337961	-0.047499	0.405877	1.0672	-0.23588	1.449386	1.202901	0.8939540000000001	-0.357697	0.744975	0.574245	2.1678349999999997	-0.41158900000000004	1.7724349999999998	0.606743	0.459344	0.029341000000000002	0.22314699999999998	1.085895	1.493449	0.364595	0.453349	0.337459	0.227809	-0.371317	0.015590999999999999	0.21245300000000003	-0.046934	0.789902	0.042081	-0.614374	-0.142879	-0.064427	0.742695	-0.146489	1.267932	0.250682	0.04452	-0.077067	-0.62657	-0.41877700000000007	0.44398699999999997	0.130484	0.165081	-1.1543370000000002	-0.12517	-0.7925260000000001	-0.009239	-0.067223	0.167098	-0.951937	0.07384600000000001	-1.9586	-0.805977	-0.398113	-0.6432760000000001	-0.13811800000000002	-0.41341700000000003	-0.175568	-1.146562	-0.9381459999999999	-0.419883	-1.037198	-0.732708	-0.789061	-1.7345380000000001	-0.188296	-0.558866	0.18642899999999998	-0.554182	-1.505096	-0.57823	-0.248775	-0.40630700000000003	-0.41922600000000004	-1.150041	-0.716648	-1.351628	-0.255776	-0.8236020000000001	-1.877493	0.733015	0.09311799999999999	0.296087	-0.5797859999999999	-0.253338	-1.226546	-0.800955	-1.40141	-0.95875	-0.599377	-0.196849	0.308147	0.631228	0.234938	0.086322	0.810003	-0.867201	-0.24911	1.324561	-0.023688	0.368123	-0.133717	-0.45107200000000003	0.102311	-0.109752
AKT1	0.235037	-0.000335	0.045045	0.513203	-0.095122	0.499713	-0.026532	-0.28923000000000004	0.065509	0.130948	-1.1993200000000002	-0.368071	0.927067	1.158023	0.9498129999999999	1.080906	-0.40510300000000005	0.47086999999999996	0.15023499999999998	0.583228	0.305369	0.0029170000000000003	-0.23378600000000002	-0.268385	-0.057761	-0.42187299999999994	-0.075262	0.579332	0.041852	-0.911967	-0.047093	-0.079938	0.42599	-0.28617800000000004	0.034157	1.171476	0.11769500000000001	-0.092467	-0.194433	0.033398000000000004	-0.346209	0.49416899999999997	0.057991999999999995	-0.21831599999999998	-0.014905000000000002	0.02613	0.076267	-0.124601	-0.546227	-0.487913	0.166919	-0.21721300000000002	-0.066299	-0.8862469999999999	-0.076667	0.307872	0.010695	0.197476	0.220952	0.034974	0.316858	0.9540120000000001	0.5570149999999999	0.42247799999999996	0.311347	0.096872	-0.54798	-0.020132	0.095103	0.61241	-0.438191	0.322998	0.387318	-0.17391600000000002	-0.122046	-0.8637360000000001	-0.281366	0.22815300000000002	-0.326221	-0.06085	0.227411	0.640208	0.006289	1.025305	1.802704	0.41336000000000006	0.137929	3.022358	1.419764	0.6710729999999999	0.15657000000000001	1.3796760000000001	-0.150552	0.031229000000000003	0.691203	0.778331	-0.030631	0.233571	0.07483	-1.106327	0.24969499999999997	-0.09015	-0.411141	-0.21909800000000001	0.189644	-0.05533300000000001	0.363705	1.637825	0.156022	-0.23146599999999998	-0.025437	0.570268	-0.184873	0.24459099999999998	0.25095700000000004	0.471372	-0.152172	0.14459	-0.739935	0.248842	-0.07307000000000001	0.896869	0.49577299999999996	-0.16236099999999998	-0.732757	-0.043213	-0.34922600000000004	0.604946	0.13306500000000002	-0.148609	-0.069523	1.018735	0.22311	-0.050607	0.12830999999999998	0.73895	0.17264100000000002	-0.215151	0.766074	-0.854978	-0.16303399999999998	-0.159109	0.014699	-0.529879	-0.261867	-0.007056999999999999	-0.514	-0.083659	-0.096326	0.354991	-1.825378	-1.228273	-0.67137	-0.795392	0.257902	-0.229672	-1.1730260000000001	-1.550924	-0.19278900000000002	0.037222000000000005	0.070474	0.253344	-0.404792	-0.08877	-0.106984	0.46961	-0.226581	-1.188446	0.02103	-1.5364200000000001	0.096548	-0.183321	0.40867600000000004	0.073616	-0.020683	-0.504977	0.7592479999999999	0.021373	0.65276	0.9122299999999999	0.5551159999999999	-0.7173189999999999	-0.33484	-0.004887	-2.677416	-0.583763	-0.705368	-2.16713	-0.88585	-0.186418	-1.3292389999999998	-0.19883699999999999	-0.53363	-0.366043	-0.8349469999999999	-0.027638	-0.262293	-0.016481	0.8171930000000001	0.381732	-0.457908	0.888034	0.178743	-0.725321	2.084235	0.894532	-0.69088	0.0019100000000000002	-1.3505790000000002	0.35381599999999996	-0.541942	0.15021500000000002	-0.9152110000000001	-0.311083	-0.403422	-0.585673
PDPK1	-0.187592	-0.119675	-0.035568999999999996	-1.870011	0.332956	-0.13617100000000001	0.36654200000000003	-0.182861	0.256349	0.325038	-0.860576	0.10601600000000001	1.117924	0.7907489999999999	-0.03433	1.331701	-0.692692	0.598846	-0.064248	0.292497	-0.30208	-0.321369	-1.198975	-0.526334	0.05686	0.275814	-0.35773499999999997	0.164393	-0.19376400000000002	-0.5596810000000001	0.8468479999999999	0.180971	0.415837	-1.102157	-0.004122	-0.052243	0.317215	-0.27418000000000003	-0.920433	0.101914	-0.720011	-0.102925	0.31713800000000003	-0.021694	0.19828800000000002	-0.592709	-0.094415	0.589448	0.064042	0.655497	0.183166	-0.148651	0.21408600000000003	0.257734	-0.157583	-0.061687	-0.101814	-0.016966	0.0015949999999999998	-1.193128	-0.659362	0.27623000000000003	-0.14616099999999999	0.578565	-0.26248699999999997	0.505085	-1.013288	-0.433662	-0.088763	-0.015882	-0.008326	0.37996399999999997	-0.21914099999999997	-0.441404	0.200798	0.25571	-0.0472	0.277618	-0.169476	0.023127	0.7638119999999999	0.966767	0.416103	0.139209	0.493518	-0.180599	0.786763	2.4374580000000003	1.363291	-0.06833099999999999	-0.20081500000000002	0.057962	-0.14871900000000002	-0.29479299999999997	0.049068	-0.630146	-0.305262	1.214503	-0.162139	-0.698853	-0.047408	0.313781	-1.031803	-0.020266	0.054533000000000005	0.23958000000000002	0.620606	-0.648407	0.11724100000000001	0.49881400000000004	0.304396	-0.13574	0.1508	1.2627700000000002	0.11673499999999999	0.043476999999999995	0.168651	-0.024086	0.005186	1.590349	-0.23198200000000002	1.653185	0.758985	0.218073	0.379052	0.323402	-1.1082020000000001	0.48825799999999997	0.38161	1.056092	0.064938	0.6125510000000001	0.308215	-0.058346	-0.11406500000000001	0.326273	-0.028324000000000002	0.044453	-0.139977	0.359239	-0.14394500000000002	0.025509	-0.386962	-0.24641300000000002	-0.071788	0.783883	-0.4002	0.235723	0.668308	-0.259883	-0.352471	-0.24194899999999997	0.215977	-0.8594040000000001	0.163027	-0.444193	0.975433	-0.268488	1.02331	0.188662	-0.846562	0.521612	0.357784	-0.157471	0.130216	-0.483893	-0.963973	-1.738547	0.060132000000000005	-0.496831	-0.216096	0.42476099999999994	-0.6265189999999999	-1.0305520000000001	-0.528932	-0.617286	0.8912100000000001	-0.29641999999999996	-0.461258	0.069047	0.48719399999999996	1.2071040000000002	0.051315	-0.282376	-1.244241	-0.542874	-2.264997	-2.6647369999999997	-0.474984	0.399964	-0.753997	-0.315998	0.184629	0.071965	0.174569	-0.271574	0.022471	-0.529926	-0.035832	-0.380242	0.202968	0.023028	0.930657	-0.989001	2.190659	0.035731	-0.12378	0.236798	-0.42296000000000006	-1.041751	0.09793099999999999	0.40570900000000004	-0.51912	0.23696599999999998	-0.12035599999999999	-0.16780799999999998
PIK3CA	0.682882	0.050071	0.310319	1.5335590000000001	-0.041713	0.168613	-0.202073	-0.942249	-0.10219299999999999	0.29673099999999997	-0.128484	-0.125599	0.33926999999999996	0.8482379999999999	0.6793140000000001	0.199657	0.217387	1.0653290000000002	0.347426	-0.727754	0.049343	0.024701	0.46957899999999997	0.44715200000000005	0.066327	0.245517	0.07344500000000001	0.28891500000000003	0.213112	0.03435	-0.071527	0.252211	-0.028158999999999997	-0.376896	-0.313822	0.836045	0.602875	-0.569603	-0.390386	-0.155076	-0.040681	0.12129200000000001	0.081104	-0.5731229999999999	0.047436	0.243202	-0.739534	-0.013557	-0.308973	-0.767232	-0.222079	-0.80743	-0.03042	-0.21023200000000003	-0.41937299999999994	-0.793756	0.30004699999999995	-0.197599	-0.142969	-0.050631999999999996	0.146752	0.708745	0.594781	1.647154	0.751606	0.694146	0.76245	-0.445665	0.051002	-0.0121	1.633617	0.35806	0.671808	0.169477	0.780479	0.755314	-0.359605	-0.022382	-0.46185699999999996	-0.25049099999999996	0.187157	1.311051	0.023996	0.11395599999999999	0.185892	0.42021000000000003	-0.030132	3.161505	0.68726	0.360664	-1.215118	0.31379	0.180797	0.398539	0.196832	-0.161747	0.9702639999999999	-0.0035590000000000005	0.436576	-0.555763	0.154053	0.337629	0.199015	0.204336	0.293739	0.233361	0.170586	-0.14464200000000002	-0.330234	-0.026367	0.125625	-0.17031500000000002	0.622999	0.325773	0.19434400000000002	0.401499	-0.054896	-1.040386	0.391814	-0.150824	-0.43328199999999994	-0.3543	0.045304000000000004	-0.193953	0.11894500000000001	0.153059	0.30617	-0.044394	-0.028110000000000003	-0.158487	0.017949	0.120869	0.282252	-0.185962	-0.335608	-0.314324	0.10710599999999999	-0.043831	-0.23889000000000002	0.19815	-0.189974	-0.347425	0.320153	-0.56363	-0.05624	-0.07773200000000001	0.5446489999999999	-0.100234	0.0017929999999999999	0.695377	-0.5342640000000001	0.33214099999999996	0.917475	0.25498899999999997	-0.018478	-0.5257430000000001	-1.359049	-1.6153879999999998	-1.067858	-0.856634	-1.2721719999999999	0.521103	-1.012448	-0.499213	-0.084222	1.298246	-0.189186	-0.372812	-0.329362	-0.15218299999999998	0.11311800000000001	-0.882604	-0.42466499999999996	-1.279026	-0.45028500000000005	0.151923	-0.533722	-0.936056	0.225206	1.141491	-0.080033	0.271496	-0.243669	-0.31146999999999997	-1.623001	-1.460783	-2.020007	-2.916546	-2.048083	-0.51856	0.264694	-0.840742	-0.7281810000000001	-0.597504	-1.066778	-0.73023	-0.642787	-0.379849	0.21009299999999997	-0.17128	0.738542	-0.49963199999999997	-0.20500700000000002	0.380961	1.603834	-0.246352	0.34166599999999997	-0.006492	-0.029649000000000002	0.182319	0.27123600000000003	-0.025434000000000002	0.033576	0.064198	0.684487	0.179017
